#N,#rv,#rg,#z,#t_snapshot[myr],#M1[MSUN],#M2[MSUN],#k1,#k2,#id1,#id2,#sma[AU],#ecc,#bin_star_radius0[RSUN],#bin_star_radius1[RSUN],#snapshot, #roche_lobe1_calc[RSUN], #roche_lobe2_calc[RSUN],#radrol0,#radrol1
2.0,2.0,8.0,0.0002,2730.4262591404,17.430018,0.10486212,14.0,10.0,143944.0,200408.0,61.355546,0.77619569,7.3903276e-05,0.027116897,initial.bhinfo0025,9766.871759063448,1143.8677373935257,7.56948e-09,2.37149e-05
2.0,2.0,8.0,0.0002,1177.1088304073999,18.400419,0.90513911,14.0,11.0,52009.0,177006.0,107.85056,0.18658749,7.8017775e-05,0.0091206914,initial.bhinfo0019,14630.73381533302,3884.5976397622408,5.33439e-09,2.34876e-06
2.0,2.0,8.0,0.0002,4026.180660342,14.126624,1.0167271,14.0,11.0,50618.0,86872.0,265.47948,0.90221627,5.9896886e-05,0.007869295,initial.bhinfo0027,34450.88189387447,10716.726121570966,1.73925e-09,7.34567e-07
2.0,2.0,8.0,0.0002,3367.758475046,17.430018,0.67565066,14.0,11.0,143944.0,142336.0,451.5041,0.74452729,7.3903276e-05,0.011796937,initial.bhinfo0026,62804.25027381918,15126.496947406942,1.17715e-09,7.80169e-07
2.0,2.0,8.0,0.0002,1702.0984439122,0.9037702,17.430018,11.0,14.0,131594.0,143944.0,866.98268,0.77715847,0.009136018,7.3903276e-05,initial.bhinfo0021,31727.86159436714,116930.37891177292,2.88054e-07,6.32258e-10
2.0,2.0,8.0,0.0002,301.31893606566,1.0078628,25.053994,11.0,14.0,54250.0,71530.0,338.91981,0.30058896,0.0079694866,0.00010622893,initial.bhinfo0009,11483.872937297932,46966.54219616235,6.94224e-07,2.26262e-09
2.0,2.0,8.0,0.0002,1408.1401298169,17.13702,1.0099909,14.0,11.0,62226.0,14704.0,323.19335,0.88245094,7.2660964e-05,0.0079454567,initial.bhinfo0020,42958.40147615796,12291.82573489587,1.69204e-09,6.46636e-07
8.0,1.0,20.0,0.02,1760.8250326342,8.316916,0.0070527732,14.0,11.0,581855.0,818075.0,0.006583707,0.1330721,3.5263724e-05,0.067688986,initial.bhinfo0039,1.1153905467939809,0.06486530765357972,3.16271e-05,1.04391
8.0,1.0,20.0,0.02,386.559165421,7.9227872,0.59791094,14.0,11.0,423604.0,437785.0,0.49042003,0.79205282,3.3592618e-05,0.012806734,initial.bhinfo0005,63.26566289859336,20.07701177409954,5.3117e-07,0.000638112
8.0,1.0,20.0,0.02,386.559165421,8.3103308,0.013637999,14.0,11.0,581855.0,818075.0,0.0041980662,0.0,3.5235803e-05,0.054299968,initial.bhinfo0005,0.700679828226082,0.05135003388251245,5.03063e-05,1.05783
8.0,1.0,20.0,0.02,579.1486114569999,8.3130673,0.010901538,14.0,11.0,581855.0,818075.0,0.0048968499,3.4990668e-07,3.5247405e-05,0.058523872,initial.bhinfo0011,0.8219212589342859,0.05566050228409966,4.28997e-05,1.05183
8.0,1.0,20.0,0.02,550.429052407,7.9227872,0.59791094,14.0,11.0,423604.0,437785.0,0.44915769,0.84118178,3.3592618e-05,0.012806734,initial.bhinfo0010,57.94269659795686,18.387797559078802,5.79966e-07,0.000696733
8.0,1.0,20.0,0.02,550.429052407,8.3128071,0.011161699,14.0,11.0,581855.0,818075.0,0.0048182313,3.6758372e-07,3.5246302e-05,0.058064214,initial.bhinfo0010,0.8082695657367077,0.05519192440555511,4.3623e-05,1.05242
8.0,1.0,20.0,0.02,360.07371835759994,8.3095827,0.014386095,14.0,11.0,581855.0,818075.0,0.0040463453,0.0,3.5232631e-05,0.053337989,initial.bhinfo0004,0.6743886896123931,0.05036676838354679,5.22628e-05,1.05938
8.0,1.0,20.0,0.02,360.07371835759994,7.9227872,0.59791094,14.0,11.0,423604.0,437785.0,0.49042072,0.79205308,3.3592618e-05,0.012806734,initial.bhinfo0004,63.2657519106743,20.077040021596133,5.31169e-07,0.000638111
8.0,1.0,20.0,0.02,1707.609514767,8.3168487,0.0071200937,14.0,11.0,581855.0,818075.0,0.0065406744,0.13558045,3.5263439e-05,0.067474619,initial.bhinfo0038,1.1078981645131574,0.06464288097368472,3.18407e-05,1.04419
8.0,1.0,20.0,0.02,614.9006360587999,8.3133546,0.010614217,14.0,11.0,581855.0,818075.0,0.0049873982,3.3090227e-07,3.5248624e-05,0.059048785,initial.bhinfo0012,0.8376475880782271,0.05619546157471346,4.20958e-05,1.05116
8.0,1.0,20.0,0.02,409.8384098978,8.3108581,0.013110741,14.0,11.0,581855.0,818075.0,0.0043136169,0.0,3.5238038e-05,0.055021155,initial.bhinfo0006,0.7207117730613704,0.05208677333230899,4.89111e-05,1.05672
8.0,1.0,20.0,0.02,409.8384098978,7.9227872,0.59791094,14.0,11.0,423604.0,437785.0,0.44916976,0.84118579,3.3592618e-05,0.012806734,initial.bhinfo0006,57.94425366435804,18.388291685577084,5.79951e-07,0.000696714
8.0,1.0,20.0,0.02,444.2402006562,8.3114884,0.012480408,14.0,11.0,581855.0,818075.0,0.0044623671,4.6404611e-07,3.5240711e-05,0.055935666,initial.bhinfo0007,0.7465094737197424,0.053020507017610415,4.72245e-05,1.05536
8.0,1.0,20.0,0.02,444.2402006562,7.9227872,0.59791094,14.0,11.0,423604.0,437785.0,0.44916681,0.8411848,3.3592618e-05,0.012806734,initial.bhinfo0007,57.943873105461336,18.388170917294573,5.79955e-07,0.000696719
8.0,1.0,20.0,0.02,647.3551196788,8.3135869,0.010381966,14.0,11.0,581855.0,818075.0,0.0050636368,3.1593768e-07,3.5249608e-05,0.059487102,initial.bhinfo0013,0.8508911202931784,0.05664205749824642,4.14417e-05,1.05061
8.0,1.0,20.0,0.02,807.1556448072,8.3144632,0.0095056402,14.0,11.0,581855.0,818075.0,0.0053789931,2.6266835e-07,3.5253324e-05,0.061266418,initial.bhinfo0017,0.9056949183491911,0.05845401595270495,3.89382e-05,1.04849
8.0,1.0,20.0,0.02,335.540801037,8.3086717,0.015297164,14.0,11.0,581855.0,818075.0,0.0038784583,0.0,3.5228768e-05,0.052252532,initial.bhinfo0003,0.6453122347587545,0.04925651101584128,5.46116e-05,1.06121
8.0,1.0,20.0,0.02,335.540801037,7.9227872,0.59791094,14.0,11.0,423604.0,437785.0,0.49042135,0.79205333,3.3592618e-05,0.012806734,initial.bhinfo0003,63.26583318257427,20.077065812788664,5.31169e-07,0.000638111
8.0,1.0,20.0,0.02,306.6132336592,8.3071062,0.016862666,14.0,11.0,581855.0,818075.0,0.003625826,0.0,3.522213e-05,0.050574514,initial.bhinfo0002,0.6015936979163554,0.04753842587473444,5.85693e-05,1.06425
8.0,1.0,20.0,0.02,306.6132336592,7.9227872,0.59791094,14.0,11.0,423604.0,437785.0,0.4904221,0.79205362,3.3592618e-05,0.012806734,initial.bhinfo0002,63.265929934836166,20.077096516589307,5.31168e-07,0.00063811
8.0,1.0,20.0,0.02,753.5356610079999,8.3142083,0.0097605544,14.0,11.0,581855.0,818075.0,0.0052823934,2.7764325e-07,3.5252243e-05,0.060726993,initial.bhinfo0016,0.8889037151964311,0.05790485667928307,3.96725e-05,1.04912
8.0,1.0,20.0,0.02,236.314748345,8.245544,0.76791185,14.0,11.0,581855.0,818075.0,0.0056815863,0.0,3.4961106e-05,0.010683622,initial.bhinfo0000,0.713201327464053,0.247431662939158,4.90378e-05,0.0431938
8.0,1.0,20.0,0.02,681.3002565823999,8.3138059,0.010162887,14.0,11.0,581855.0,818075.0,0.0051382082,3.0214712e-07,3.5250537e-05,0.059912688,initial.bhinfo0014,0.8638471750467401,0.05707559160749587,4.08213e-05,1.05009
8.0,1.0,20.0,0.02,1260.4767346366,8.3160958,0.0078729815,14.0,11.0,581855.0,818075.0,0.0061005095,0.16461681,3.5260246e-05,0.06524737,initial.bhinfo0028,1.0312938440432666,0.06231736090317841,3.42027e-05,1.0474
8.0,1.0,20.0,0.02,1301.6810438684001,8.3161848,0.0077840009,14.0,11.0,581855.0,818075.0,0.00614894,0.16110154,3.5260624e-05,0.065495522,initial.bhinfo0029,1.0397193387013848,0.06257797592637442,3.39259e-05,1.047
8.0,1.0,20.0,0.02,708.335258865,8.3139657,0.010003143,14.0,11.0,581855.0,818075.0,0.0051942967,2.9229059e-07,3.5251214e-05,0.060230782,initial.bhinfo0015,0.8735933607142303,0.057399567273903086,4.03666e-05,1.04971
8.0,1.0,20.0,0.02,284.303335056,8.3051189,0.018849903,14.0,11.0,581855.0,818075.0,0.0033564483,0.0,3.5213704e-05,0.048720457,initial.bhinfo0001,0.5550297856985006,0.04563746877056722,6.34678e-05,1.06794
8.0,1.0,20.0,0.02,12607.00010505,6.5749128,1.3108424,14.0,12.0,657269.0,774050.0,1.080754,0.91436862,2.787763e-05,0.00301126,initial.bhinfo0099,121.08383450379225,58.45431807502685,2.30318e-07,5.15335e-05
8.0,1.0,20.0,0.02,12607.00010505,6.2108003,1.2467749,14.0,12.0,330060.0,595896.0,1.4368979,0.79361238,2.6333793e-05,0.0042326844,initial.bhinfo0099,160.80262733337753,77.86445288728389,1.63824e-07,5.43794e-05
8.0,1.0,20.0,0.02,2268.294123004,8.3174286,0.0065402318,14.0,11.0,581855.0,818075.0,0.0069347778,0.11452906,3.5265897e-05,0.069415678,initial.bhinfo0048,1.176533729278471,0.0666501623224965,2.99853e-05,1.04187
8.0,1.0,20.0,0.02,2337.9606160040003,8.3174854,0.0064833852,14.0,11.0,581855.0,818075.0,0.006976484,0.1125387,3.5266138e-05,0.069618271,initial.bhinfo0049,1.183799462237731,0.06685877784772666,2.98015e-05,1.04165
8.0,1.0,20.0,0.02,13937.45095171,1.0939631,7.7684893,11.0,14.0,382693.0,980315.0,0.36711821,0.99615048,0.0069810017,3.2938394e-05,initial.bhinfo0102,18.011887517203053,43.45064741347918,0.000387718,7.5834e-07
8.0,1.0,20.0,0.02,2212.72980552,8.3173814,0.0065874477,14.0,11.0,581855.0,818075.0,0.0069006326,0.11619267,3.5265697e-05,0.069249182,initial.bhinfo0047,1.1705853122524703,0.06647906590691105,3.01375e-05,1.04205
8.0,1.0,20.0,0.02,8190.367267264,7.4989042,1.2037166,14.0,12.0,292351.0,754114.0,0.41098066,0.4641842,3.1795354e-05,0.0049125109,initial.bhinfo0090,47.67503834612811,20.92442495588699,6.67161e-07,0.000234859
8.0,1.0,20.0,0.02,8444.920055416,1.0633414,7.5654878,11.0,14.0,791306.0,804019.0,1.154422,0.15774014,0.007337161,3.2077668e-05,initial.bhinfo0091,56.60853678875723,136.67214297389822,0.000129659,2.3479e-07
8.0,1.0,20.0,0.02,8444.920055416,5.8694158,1.2037166,14.0,12.0,600154.0,754114.0,0.28601998,0.92803382,2.4886323e-05,0.0049125109,initial.bhinfo0091,31.895126374133383,15.590992366417112,7.80538e-07,0.000315201
8.0,1.0,20.0,0.02,2154.8614427079997,8.3173303,0.0066385157,14.0,11.0,581855.0,818075.0,0.0068639952,0.11800558,3.526548e-05,0.069070882,initial.bhinfo0046,1.164203752299355,0.06629424522701824,3.03025e-05,1.04226
8.0,1.0,20.0,0.02,2432.3490884159996,8.3175586,0.006410213,14.0,11.0,581855.0,818075.0,0.0070310642,0.10999733,3.5266449e-05,0.069882556,initial.bhinfo0050,1.1933085945131494,0.06713078246212521,2.95642e-05,1.04137
8.0,1.0,20.0,0.02,2030.503607704,8.3172131,0.0067557631,14.0,11.0,581855.0,818075.0,0.0067818447,0.12220536,3.5264983e-05,0.068668346,initial.bhinfo0044,1.1498947321627775,0.06587897169915947,3.06791e-05,1.04272
8.0,1.0,20.0,0.02,2091.0278745200003,8.3172715,0.0066973719,14.0,11.0,581855.0,818075.0,0.0068224156,0.12010365,3.5265231e-05,0.068867643,initial.bhinfo0045,1.156961401766732,0.0660841861079689,3.0492e-05,1.0425
8.0,1.0,20.0,0.02,1874.1244030937999,8.317049,0.0069198024,14.0,11.0,581855.0,818075.0,0.0066706989,0.1281659,3.5264288e-05,0.068120519,initial.bhinfo0041,1.1305382345463353,0.06531244147738151,3.12038e-05,1.04337
8.0,1.0,20.0,0.02,6301.128056158,0.54707457,7.539898,11.0,14.0,86948.0,1328228.0,1.1938246,0.49544275,0.013518406,3.1969167e-05,initial.bhinfo0082,48.30743960845469,154.7654390762825,0.000279943,2.0664e-07
8.0,1.0,20.0,0.02,1827.2692359012,8.3169956,0.006973196,14.0,11.0,581855.0,818075.0,0.006635443,0.13012814,3.5264061e-05,0.067945923,initial.bhinfo0040,1.12439896284321,0.06513162574210246,3.1374e-05,1.04359
8.0,1.0,20.0,0.02,1916.10684226,8.3170951,0.0068737206,14.0,11.0,581855.0,818075.0,0.0067014847,0.126481,3.5264483e-05,0.068272653,initial.bhinfo0042,1.1358993824266255,0.06546988970436145,3.10567e-05,1.04319
8.0,1.0,20.0,0.02,1970.2362777760002,8.3171522,0.0068165844,14.0,11.0,581855.0,818075.0,0.0067401262,0.1244032,3.5264725e-05,0.06846318,initial.bhinfo0043,1.1426289043126736,0.0656669406309578,3.0874e-05,1.04296
8.0,1.0,20.0,0.02,842.4292674096,8.3146193,0.0093495503,14.0,11.0,581855.0,818075.0,0.0054087565,0.22508429,3.5253986e-05,0.061606317,initial.bhinfo0018,0.911039986823233,0.05845897879325124,3.87105e-05,1.05422
8.0,1.0,20.0,0.02,1088.6420137891998,8.3156508,0.0083179911,14.0,11.0,581855.0,818075.0,0.0058708218,0.18246353,3.525836e-05,0.064060061,initial.bhinfo0024,0.9913467658702864,0.06106397609250783,3.5579e-05,1.04945
8.0,1.0,20.0,0.02,1336.6708350761999,8.3162562,0.0077125817,14.0,11.0,581855.0,818075.0,0.0061884637,0.15829379,3.5260926e-05,0.065697447,initial.bhinfo0030,1.0465958982572965,0.06278977522170101,3.37033e-05,1.04669
8.0,1.0,20.0,0.02,1384.5054883816,8.3163484,0.0076204413,14.0,11.0,581855.0,818075.0,0.0062403226,0.15469248,3.5261317e-05,0.065961666,initial.bhinfo0031,1.055619463042623,0.06306641597996711,3.34156e-05,1.04629
8.0,1.0,20.0,0.02,1131.9795472517999,8.3157766,0.0081922507,14.0,11.0,581855.0,818075.0,0.0059337058,0.17738009,3.5258893e-05,0.064386816,initial.bhinfo0025,1.0022814508821398,0.06141007840269432,3.51914e-05,1.04885
8.0,1.0,20.0,0.02,877.9541277806001,8.314817,0.0091518284,14.0,11.0,581855.0,818075.0,0.0054893257,0.21675654,3.5254824e-05,0.062047878,initial.bhinfo0019,0.9250440940107233,0.05891505807379426,3.81253e-05,1.05356
8.0,1.0,20.0,0.02,1491.1235276625998,8.3165343,0.0074345541,14.0,11.0,581855.0,818075.0,0.0063480873,0.14750068,3.5262105e-05,0.066507891,initial.bhinfo0033,1.0743735783412975,0.06363700781434098,3.2833e-05,1.04549
8.0,1.0,20.0,0.02,1212.7587512638,8.3159854,0.0079834608,14.0,11.0,581855.0,818075.0,0.0060415866,0.16900802,3.5259778e-05,0.064944408,initial.bhinfo0027,1.0210441031920394,0.061998615094197775,3.45456e-05,1.04789
8.0,1.0,20.0,0.02,1168.9446074982,8.3158759,0.0080929591,14.0,11.0,581855.0,818075.0,0.0059844564,0.17338733,3.5259314e-05,0.064649594,initial.bhinfo0026,1.0111074481518083,0.06168775354681181,3.48846e-05,1.04839
8.0,1.0,20.0,0.02,1413.7775379831999,8.3164019,0.0075668951,14.0,11.0,581855.0,818075.0,0.0062709267,0.1526105,3.5261544e-05,0.066117176,initial.bhinfo0032,1.0609450625636334,0.06322904078535718,3.3248e-05,1.04606
8.0,1.0,20.0,0.02,1630.1987381082,8.3167444,0.0072244233,14.0,11.0,581855.0,818075.0,0.0064752748,0.13949893,3.5262996e-05,0.067147683,initial.bhinfo0036,1.0965124923152578,0.06430323889031261,3.21709e-05,1.04461
8.0,1.0,20.0,0.02,1000.059266713,8.3153545,0.008614275,14.0,11.0,581855.0,818075.0,0.0057284256,0.19454483,3.5257103e-05,0.063315468,initial.bhinfo0022,0.966592093831475,0.0602715970219163,3.64889e-05,1.05088
8.0,1.0,20.0,0.02,1034.9947923926,8.3154786,0.0084902388,14.0,11.0,581855.0,818075.0,0.0057870823,0.189471,3.5257629e-05,0.063622972,initial.bhinfo0023,0.9767881331737305,0.06059947963457641,3.61086e-05,1.05027
8.0,1.0,20.0,0.02,1669.9849958818,8.316799,0.0071698009,14.0,11.0,581855.0,818075.0,0.0065093225,0.13744271,3.5263228e-05,0.067318062,initial.bhinfo0037,1.1024398347932733,0.06448030367306332,3.19982e-05,1.04439
8.0,1.0,20.0,0.02,952.2564446096,8.3151661,0.0088026981,14.0,11.0,581855.0,818075.0,0.0056418332,0.20229018,3.5256304e-05,0.062859447,initial.bhinfo0021,0.9515428733010354,0.0597837012007773,3.70652e-05,1.05183
8.0,1.0,20.0,0.02,1587.124507774,8.3166827,0.007286136,14.0,11.0,581855.0,818075.0,0.0064373061,0.14183412,3.5262735e-05,0.066957239,initial.bhinfo0035,1.089902949735917,0.06410515041287816,3.23658e-05,1.04487
8.0,1.0,20.0,0.02,520.5834312302,7.9227872,0.59791094,14.0,11.0,423604.0,437785.0,0.44916026,0.84118263,3.3592618e-05,0.012806734,initial.bhinfo0009,57.94302813570756,18.38790277076899,5.79963e-07,0.000696729
8.0,1.0,20.0,0.02,520.5834312302,8.3125022,0.011466579,14.0,11.0,581855.0,818075.0,0.0047299046,3.8886683e-07,3.524501e-05,0.057543351,initial.bhinfo0009,0.7929352137147349,0.05466081597498191,4.44649e-05,1.05312
8.0,1.0,20.0,0.02,490.4196314576,8.3121491,0.011819686,14.0,11.0,581855.0,818075.0,0.0046323825,4.1428218e-07,3.5243512e-05,0.056962651,initial.bhinfo0008,0.7760084065175198,0.054068513671893165,4.54329e-05,1.05391
8.0,1.0,20.0,0.02,490.4196314576,7.9227872,0.59791094,14.0,11.0,423604.0,437785.0,0.44916284,0.84118349,3.3592618e-05,0.012806734,initial.bhinfo0008,57.94336096348843,18.38800839184319,5.7996e-07,0.000696725
8.0,1.0,20.0,0.02,1551.0243413132,8.3166287,0.0073400884,14.0,11.0,581855.0,818075.0,0.0064045363,0.14388589,3.5262506e-05,0.066792495,initial.bhinfo0034,1.0841987726378577,0.06393364363081921,3.25358e-05,1.0451
8.0,1.0,20.0,0.02,900.8390084434,8.3149331,0.0090356798,14.0,11.0,581855.0,818075.0,0.005538862,0.21192462,3.5255317e-05,0.06231323,initial.bhinfo0020,0.9336508841988977,0.05919802415375451,3.77744e-05,1.05301
16.0,2.0,20.0,0.002,124.38607769874,41.259123,1.1621284,14.0,11.0,851941.0,251100.0,27.45412,0.52942002,0.00017493868,0.0061589722,initial.bhinfo0004,3937.0561221017106,833.7720964158249,4.445e-08,7.38956e-06
16.0,2.0,20.0,0.002,9213.845800104,1.01921,12.685726,11.0,14.0,253579.0,1065451.0,53.686229,0.63994169,0.0078411845,5.3787477e-05,initial.bhinfo0174,2238.8389407207724,6870.870808337716,3.50362e-06,7.83118e-09
16.0,2.0,20.0,0.002,467.0898918711,18.690697,0.79311267,14.0,11.0,457339.0,1539229.0,8.9289651,0.056473926,7.9248555e-05,0.010390589,initial.bhinfo0028,1230.5523244413105,307.5081159936896,6.44242e-08,3.38019e-05
16.0,2.0,20.0,0.002,485.33567507360004,18.690697,0.79311267,14.0,11.0,457339.0,1539229.0,8.9087768,0.063275229,7.9248555e-05,0.010390589,initial.bhinfo0029,1227.7700580517244,306.8128432461105,6.45702e-08,3.38785e-05
16.0,2.0,20.0,0.002,1863.7825284336,0.63542098,24.270088,11.0,14.0,555544.0,1183053.0,24.529221,0.20573147,0.012309324,0.00010290517,initial.bhinfo0072,728.2720716697988,3540.532332405035,1.69082e-05,2.90754e-08
16.0,2.0,20.0,0.002,1384.4530584551999,0.6156058,15.374002,11.0,14.0,32226.0,1700738.0,6.7617919,0.0,0.01256948,6.518577e-05,initial.bhinfo0060,228.79180555956768,937.4727631462474,5.49585e-05,6.95588e-08
16.0,2.0,20.0,0.002,5704.8522950148,16.841376,0.55821595,14.0,11.0,517382.0,855845.0,35.081391,0.29854843,7.1407435e-05,0.013358243,initial.bhinfo0135,4955.446680532875,1120.2474496457005,1.44151e-08,1.19287e-05
16.0,2.0,20.0,0.002,3805.6768565367993,21.01805,0.90434588,14.0,11.0,181303.0,855576.0,22.954332,0.92418836,8.9116533e-05,0.0091295723,initial.bhinfo0109,3158.8849012696724,793.8812418943303,2.82216e-08,1.15041e-05
16.0,2.0,20.0,0.002,2238.1580857968,14.337621,0.58569135,14.0,11.0,625532.0,1370320.0,6.644025,0.0,6.0791512e-05,0.012973527,initial.bhinfo0081,919.2620722230914,226.18079127806612,6.61548e-08,5.73799e-05
16.0,2.0,20.0,0.002,302.80063213724,25.807509,0.90681904,14.0,11.0,2280190.0,756282.0,31.768707,0.7833304,0.00010942384,0.0091018852,initial.bhinfo0018,4462.300893401872,1032.8106138139726,2.45307e-08,8.81593e-06
16.0,2.0,20.0,0.002,502.92314185646,34.434759,0.80401688,14.0,11.0,857200.0,37399.0,58.908925,0.84488916,0.00014600338,0.010264896,initial.bhinfo0030,8586.840272164189,1687.8913545943774,1.70093e-08,6.0837e-06
16.0,2.0,20.0,0.002,502.92314185646,18.690697,0.79311267,14.0,11.0,457339.0,1539229.0,8.9568327,0.058768886,7.9248555e-05,0.010390589,initial.bhinfo0030,1234.3929195800013,308.46785915286785,6.42237e-08,3.36967e-05
16.0,2.0,20.0,0.002,520.67271475912,18.690697,0.79311267,14.0,11.0,457339.0,1539229.0,8.9568327,0.058768886,7.9248555e-05,0.010390589,initial.bhinfo0031,1234.3929195800013,308.46785915286785,6.42237e-08,3.36967e-05
16.0,2.0,20.0,0.002,10545.072435634,0.55028078,17.022224,11.0,14.0,779148.0,1368005.0,39.924491,0.33263741,0.013472055,7.2174228e-05,initial.bhinfo0186,1265.1368804560768,5652.9841010097925,1.06526e-05,1.27721e-08
16.0,2.0,20.0,0.002,563.32617464666,18.690697,0.79311267,14.0,11.0,457339.0,1539229.0,8.9568327,0.058768886,7.9248555e-05,0.010390589,initial.bhinfo0033,1234.3929195800013,308.46785915286785,6.42237e-08,3.36967e-05
16.0,2.0,20.0,0.002,541.32400843354,18.690697,0.79311267,14.0,11.0,457339.0,1539229.0,8.9568327,0.058768886,7.9248555e-05,0.010390589,initial.bhinfo0032,1234.3929195800013,308.46785915286785,6.42237e-08,3.36967e-05
16.0,2.0,20.0,0.002,582.429740507,18.690697,0.79311267,14.0,11.0,457339.0,1539229.0,9.0164994,0.063048851,7.9248555e-05,0.010390589,initial.bhinfo0034,1242.6159326116845,310.5227439350428,6.37987e-08,3.34738e-05
16.0,2.0,20.0,0.002,6073.9624814488,17.032771,0.82480318,14.0,11.0,532421.0,1004527.0,147.70258,0.71996075,7.2218949e-05,0.010026879,initial.bhinfo0140,20071.365499011532,5294.784091749061,3.59942e-09,1.89442e-06
4.0,4.0,20.0,0.0002,7169.1217769780005,0.75014011,19.242715,11.0,14.0,23231.0,248725.0,620.46761,0.9759784,0.010892691,8.1589111e-05,initial.bhinfo0039,20823.065938016298,86257.87024652834,5.23297e-07,9.46218e-10
4.0,4.0,20.0,0.0002,368.1513214848,1.1534274,29.840657,11.0,14.0,123073.0,382096.0,147.56114,0.91090379,0.0062667515,0.00012652438,initial.bhinfo0005,4939.34165731488,20531.68989623572,1.2692e-06,6.16463e-09
4.0,4.0,20.0,0.0002,6818.554170603,0.61703228,18.492799,11.0,14.0,123646.0,361840.0,773.67344,0.83047792,0.012550563,7.8409469e-05,initial.bhinfo0038,24755.98713015712,109216.49138480726,5.07155e-07,7.18188e-10
4.0,4.0,20.0,0.0002,248.31010439480002,1.12522,40.5,11.0,14.0,62094.0,174558.0,65.648471,0.54268096,0.0066099525,0.00017172,initial.bhinfo0002,1985.287190978876,9425.911203602107,3.33068e-06,1.82245e-08
4.0,4.0,20.0,0.0002,1061.4780479555,0.97408383,19.394161,11.0,14.0,54069.0,274970.0,715.26948,0.82107851,0.0083493548,8.2231244e-05,initial.bhinfo0014,25925.33912157292,96810.01489966417,3.22171e-07,8.49717e-10
4.0,4.0,20.0,0.0002,3514.85938384,17.589704,0.79499689,14.0,11.0,54190.0,264195.0,126.20618,0.7798897,7.4580345e-05,0.010368825,initial.bhinfo0028,17278.064375743597,4430.60115100287,4.31804e-09,2.34113e-06
4.0,4.0,20.0,0.0002,211.05550498340003,24.275778,1.0063237,14.0,11.0,12700.0,90455.0,416.96099,0.28717706,0.0001029293,0.007986858,initial.bhinfo0001,57603.218392191586,14258.108212823774,1.78752e-09,5.60366e-07
4.0,4.0,20.0,0.0002,12359.022951870002,18.291352,0.78055233,14.0,11.0,23718.0,419717.0,4.7964757,0.48832377,7.7555332e-05,0.01053617,initial.bhinfo0048,660.641911949215,165.47114379944392,1.17437e-07,6.36969e-05
4.0,4.0,20.0,0.0002,12359.022951870002,14.060209,1.1802783,14.0,11.0,209143.0,368004.0,75.141573,0.58240004,5.9615288e-05,0.0059307927,initial.bhinfo0048,9562.5194111691,3174.2914361520593,6.23653e-09,1.86906e-06
4.0,4.0,20.0,0.0002,13387.913534520001,18.291352,0.78055233,14.0,11.0,23718.0,419717.0,4.6022348,0.57599633,7.7555332e-05,0.01053617,initial.bhinfo0049,633.8881686633401,158.77012707259308,1.22393e-07,6.63853e-05
